,County_id,Year,Unit,Income,county_name,state_code
143,01053,2016,Thousands of dollars,1153198.0,Escambia, AL
144,01053,2017,Thousands of dollars,1192398.0,Escambia, AL
145,01055,2013,Thousands of dollars,3279165.0,Etowah, AL
146,01055,2014,Thousands of dollars,3396465.0,Etowah, AL
147,01055,2015,Thousands of dollars,3513350.0,Etowah, AL
148,01055,2016,Thousands of dollars,3573119.0,Etowah, AL
149,01055,2017,Thousands of dollars,3706264.0,Etowah, AL
150,01057,2013,Thousands of dollars,496868.0,Fayette, AL
151,01057,2014,Thousands of dollars,510447.0,Fayette, AL
152,01057,2015,Thousands of dollars,535677.0,Fayette, AL
153,01057,2016,Thousands of dollars,535736.0,Fayette, AL
154,01057,2017,Thousands of dollars,559852.0,Fayette, AL
155,01059,2013,Thousands of dollars,907855.0,Franklin, AL
156,01059,2014,Thousands of dollars,946356.0,Franklin, AL
157,01059,2015,Thousands of dollars,984139.0,Franklin, AL
158,01059,2016,Thousands of dollars,983719.0,Franklin, AL
159,01059,2017,Thousands of dollars,1038872.0,Franklin, AL
160,01061,2013,Thousands of dollars,811237.0,Geneva, AL
161,01061,2014,Thousands of dollars,824822.0,Geneva, AL
162,01061,2015,Thousands of dollars,858641.0,Geneva, AL
163,01061,2016,Thousands of dollars,865150.0,Geneva, AL
164,01061,2017,Thousands of dollars,897215.0,Geneva, AL
165,01063,2013,Thousands of dollars,267355.0,Greene, AL
166,01063,2014,Thousands of dollars,247040.0,Greene, AL
167,01063,2015,Thousands of dollars,258942.0,Greene, AL
168,01063,2016,Thousands of dollars,263845.0,Greene, AL
169,01063,2017,Thousands of dollars,267861.0,Greene, AL
170,01065,2013,Thousands of dollars,494249.0,Hale, AL
171,01065,2014,Thousands of dollars,485789.0,Hale, AL
172,01065,2015,Thousands of dollars,509346.0,Hale, AL
173,01065,2016,Thousands of dollars,514619.0,Hale, AL
174,01065,2017,Thousands of dollars,533865.0,Hale, AL
175,01067,2013,Thousands of dollars,587202.0,Henry, AL
176,01067,2014,Thousands of dollars,594983.0,Henry, AL
177,01067,2015,Thousands of dollars,618168.0,Henry, AL
178,01067,2016,Thousands of dollars,643206.0,Henry, AL
179,01067,2017,Thousands of dollars,676601.0,Henry, AL
180,01069,2013,Thousands of dollars,3798322.0,Houston, AL
181,01069,2014,Thousands of dollars,3909678.0,Houston, AL
182,01069,2015,Thousands of dollars,4024966.0,Houston, AL
183,01069,2016,Thousands of dollars,4115951.0,Houston, AL
184,01069,2017,Thousands of dollars,4265494.0,Houston, AL
185,01071,2013,Thousands of dollars,1690356.0,Jackson, AL
186,01071,2014,Thousands of dollars,1732449.0,Jackson, AL
187,01071,2015,Thousands of dollars,1754588.0,Jackson, AL
188,01071,2016,Thousands of dollars,1779968.0,Jackson, AL
189,01071,2017,Thousands of dollars,1856969.0,Jackson, AL
190,01073,2013,Thousands of dollars,29641690.0,Jefferson, AL
191,01073,2014,Thousands of dollars,30853003.0,Jefferson, AL
192,01073,2015,Thousands of dollars,32279487.0,Jefferson, AL
193,01073,2016,Thousands of dollars,32775011.0,Jefferson, AL
194,01073,2017,Thousands of dollars,34280422.0,Jefferson, AL
195,01075,2013,Thousands of dollars,421236.0,Lamar, AL
196,01075,2014,Thousands of dollars,424163.0,Lamar, AL
197,01075,2015,Thousands of dollars,436819.0,Lamar, AL
198,01075,2016,Thousands of dollars,443703.0,Lamar, AL
199,01075,2017,Thousands of dollars,457474.0,Lamar, AL
200,01077,2013,Thousands of dollars,3027710.0,Lauderdale, AL
201,01077,2014,Thousands of dollars,3167783.0,Lauderdale, AL
202,01077,2015,Thousands of dollars,3229144.0,Lauderdale, AL
203,01077,2016,Thousands of dollars,3269161.0,Lauderdale, AL
204,01077,2017,Thousands of dollars,3372846.0,Lauderdale, AL
205,01079,2013,Thousands of dollars,1049447.0,Lawrence, AL
206,01079,2014,Thousands of dollars,1067700.0,Lawrence, AL
207,01079,2015,Thousands of dollars,1043947.0,Lawrence, AL
208,01079,2016,Thousands of dollars,1033571.0,Lawrence, AL
209,01079,2017,Thousands of dollars,1090716.0,Lawrence, AL
210,01081,2013,Thousands of dollars,4846318.0,Lee, AL
211,01081,2014,Thousands of dollars,5122639.0,Lee, AL
212,01081,2015,Thousands of dollars,5360144.0,Lee, AL
213,01081,2016,Thousands of dollars,5684946.0,Lee, AL
214,01081,2017,Thousands of dollars,5969782.0,Lee, AL
215,01083,2013,Thousands of dollars,3222795.0,Limestone, AL
216,01083,2014,Thousands of dollars,3336749.0,Limestone, AL
217,01083,2015,Thousands of dollars,3486268.0,Limestone, AL
218,01083,2016,Thousands of dollars,3631288.0,Limestone, AL
219,01083,2017,Thousands of dollars,3812056.0,Limestone, AL
220,01085,2013,Thousands of dollars,378260.0,Lowndes, AL
